stimuli_presented,participant_id_coded,name,participant_id,silly_or_annoying,intention,sarc,witty,z_silly_or_annoying,z_sarc,z_witty,gender,edu,native,generally_sarcastic,b5_agreeableness,b5_agreeableness_2,b5_conscientiousness,b5_conscientiousness_2,b5_extraversion,b5_extraversion_2,b5_neuroticism,b5_neuroticism_2,b5_openness,b5_openness_2,sarc_def1,sarc_def2,sarc_def3,sarc_def4,sarc_def5,context_type,b5_agree,b5_consci,b5_extra,b5_neuro,b5_open,int1_crit_harsher,int2_crit_softer,int3_mock_hilarious,int4_mock_friendly,int5_natural,int6_direct,int7_be_nice,int8_clever
15nn,2,15nn_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,2,"['crit_softer', 'mock_friendly', 'direct']",6,4,0.163532742,1.473580323,1.033503766,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,nn,5,4.5,4.5,3.5,5,0,1,0,1,0,1,0,0
16nn,2,16nn_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['crit_softer', 'direct', 'clever']",2,3,-0.584045508,-0.393927413,0.385030815,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,nn,5,4.5,4.5,3.5,5,0,1,0,0,0,1,0,1
11n,2,11n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,0,0
12n,2,12n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,['be_nice'],1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,0,0,1,0
13n,2,13n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct', 'be_nice']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,1,0
14n,2,14n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct', 'be_nice']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,1,0
15n,2,15n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,0,0
16n,2,16n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct', 'be_nice']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,1,0
7n,2,7n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,4,"['crit_softer', 'mock_hilarious', 'direct']",5,3,1.658689242,1.006703389,0.385030815,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,1,1,0,0,1,0,0
8n,2,8n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,0,0
9n,2,9n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['direct', 'be_nice']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,0,1,1,0
14nn,2,14nn_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['crit_softer', 'mock_friendly', 'mock_hilarious']",4,3,-0.584045508,0.539826455,0.385030815,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,nn,5,4.5,4.5,3.5,5,0,1,1,1,0,0,0,0
1n,2,1n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,['natural'],1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,0,0,0
2n,2,2n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'mock_friendly', 'clever']",4,4,-0.584045508,0.539826455,1.033503766,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,1,1,0,0,1
3n,2,3n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['natural', 'direct']",1,1,-0.584045508,-0.860804347,-0.911915087,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,1,1,0,0
4n,2,4n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,3,"['crit_softer', 'mock_hilarious']",5,4,0.911110992,1.006703389,1.033503766,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,1,1,0,0,0,0,0
5n,2,5n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,['clever'],5,2,-0.584045508,1.006703389,-0.263442136,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,0,0,0,0,0,1
6n,2,6n_2,097a712189ce6f6a1cfb452cecfba4465ae0deb705e98d7b7b2b6e3f9e55408a,1,"['mock_hilarious', 'be_nice']",6,4,-0.584045508,1.473580323,1.033503766,male,graduate degree,British English,1,5,5,4,5,3,6,3,4,5,5,3,4,5,1,5,n,5,4.5,4.5,3.5,5,0,0,1,0,0,0,1,0
1nn,24,1nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['clever'],4,4,0.461372246,2.378830849,2.013880541,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,0,1
2nn,24,2nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['natural'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,1,0,0,0
3nn,24,3nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['natural'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,1,0,0,0
4nn,24,4nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['mock_friendly'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,1,0,0,0,0
5nn,24,5nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
6nn,24,6nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['be_nice'],3,3,0.461372246,1.390225821,1.14301328,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
7nn,24,7nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['natural'],2,2,0.461372246,0.401620793,0.272146019,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,1,0,0,0
8nn,24,8nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['be_nice'],2,2,0.461372246,0.401620793,0.272146019,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
9nn,24,9nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
10nn,24,10nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['direct'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,1,0,0
11nn,24,11nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['mock_friendly'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,1,0,0,0,0
12nn,24,12nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['direct'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,1,0,0
13nn,24,13nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['direct'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,0,0,1,0,0
10n,24,10n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
15nn,24,15nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,4,['mock_hilarious'],3,4,2.570502516,1.390225821,2.013880541,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,1,0,0,0,0,0
16nn,24,16nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,4,['mock_hilarious'],4,4,2.570502516,2.378830849,2.013880541,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,1,0,0,0,0,0
11n,24,11n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
12n,24,12n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['direct'],2,2,0.461372246,0.401620793,0.272146019,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,1,0,0
13n,24,13n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
14n,24,14n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
15n,24,15n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
16n,24,16n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
7n,24,7n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['be_nice'],2,3,0.461372246,0.401620793,1.14301328,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
8n,24,8n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
9n,24,9n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['natural'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,1,0,0,0
14nn,24,14nn_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,3,['mock_friendly'],3,4,1.515937381,1.390225821,2.013880541,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,nn,4.5,4.5,4,2.5,3.5,0,0,0,1,0,0,0,0
1n,24,1n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['natural'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,1,0,0,0
2n,24,2n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['natural'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,1,0,0,0
3n,24,3n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['direct'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,1,0,0
4n,24,4n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,2,['direct'],1,1,0.461372246,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,1,0,0
5n,24,5n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,4,['clever'],4,4,2.570502516,2.378830849,2.013880541,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,0,1
6n,24,6n_24,57ee381e88e89cde38fdd2565c7163fc32d717ed8cfd43ed34bf50ceb9d182d1,1,['be_nice'],1,1,-0.593192888,-0.586984235,-0.598721242,female,graduate degree,British English,1,5,4,5,4,3,5,2,3,2,5,1,3,4,3,4,n,4.5,4.5,4,2.5,3.5,0,0,0,0,0,0,1,0
1nn,56,1nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['direct'],1,1,1.027630661,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,0,0,1,0,0
2nn,56,2nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,2,"['mock_hilarious', 'clever']",4,4,-0.467104846,1.189901418,1.783595645,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,1,0,0,0,0,1
3nn,56,3nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['mock_friendly'],4,2,0.280262907,1.189901418,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,1,0,0,0,0
4nn,56,4nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,2,['mock_friendly'],2,4,-0.467104846,-0.146128244,1.783595645,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,1,0,0,0,0
5nn,56,5nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['direct'],1,1,1.027630661,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,0,0,1,0,0
6nn,56,6nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['be_nice'],1,1,-1.214472599,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,0,0,0,1,0
7nn,56,7nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,"['crit_softer', 'direct']",1,1,1.027630661,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,1,0,0,0,1,0,0
8nn,56,8nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,5,['crit_harsher'],5,2,1.774998414,1.857916249,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,1,0,0,0,0,0,0,0
9nn,56,9nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['mock_friendly'],3,1,0.280262907,0.521886587,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,1,0,0,0,0
10nn,56,10nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,5,['crit_harsher'],5,1,1.774998414,1.857916249,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,1,0,0,0,0,0,0,0
11nn,56,11nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['clever'],1,4,-1.214472599,-0.814143075,1.783595645,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,0,0,0,0,1
12nn,56,12nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['mock_friendly'],4,1,0.280262907,1.189901418,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,1,0,0,0,0
13nn,56,13nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['mock_hilarious'],3,3,0.280262907,0.521886587,0.931729068,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,1,0,0,0,0,0
10n,56,10n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,2,['be_nice'],1,1,-0.467104846,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,0,1,0
15nn,56,15nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['mock_friendly'],2,2,0.280262907,-0.146128244,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,0,0,0,1,0,0,0,0
16nn,56,16nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['crit_harsher'],5,2,1.027630661,1.857916249,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,1,0,0,0,0,0,0,0
11n,56,11n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['natural'],1,1,-1.214472599,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,1,0,0,0
12n,56,12n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,2,['clever'],2,2,-0.467104846,-0.146128244,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,0,0,1
13n,56,13n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['be_nice'],1,1,-1.214472599,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,0,1,0
14n,56,14n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['direct'],1,1,-1.214472599,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,1,0,0
15n,56,15n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['mock_hilarious'],1,4,-1.214472599,-0.814143075,1.783595645,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,1,0,0,0,0,0
16n,56,16n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['natural'],1,1,-1.214472599,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,1,0,0,0
7n,56,7n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['direct'],2,1,1.027630661,-0.146128244,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,1,0,0
8n,56,8n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['be_nice'],2,1,0.280262907,-0.146128244,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,0,1,0
9n,56,9n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['be_nice'],1,1,-1.214472599,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,0,1,0
14nn,56,14nn_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['crit_harsher'],5,2,1.027630661,1.857916249,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,nn,4,6,3,3,2,1,0,0,0,0,0,0,0
1n,56,1n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['direct'],4,3,1.027630661,1.189901418,0.931729068,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,1,0,0
2n,56,2n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['natural'],1,2,-1.214472599,-0.814143075,0.079862492,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,1,0,0,0
3n,56,3n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,['be_nice'],1,1,0.280262907,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,0,1,0
4n,56,4n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,3,"['mock_friendly', 'mock_hilarious']",3,4,0.280262907,0.521886587,1.783595645,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,1,1,0,0,0,0
5n,56,5n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,1,['mock_friendly'],1,4,-1.214472599,-0.814143075,1.783595645,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,1,0,0,0,0
6n,56,6n_56,3b2506fdd9637a7d51180a433ef25ab570f5ed84b62b5380d0ff8518c228cd83,4,['direct'],1,1,1.027630661,-0.814143075,-0.772004085,female,graduate degree,British English,5,3,5,6,6,3,3,2,4,2,2,2,4,5,2,5,n,4,6,3,3,2,0,0,0,0,0,1,0,0
